tmk,lat,long,shape_area,shape_length,near_line,near_ce05,near_ce11,near_ce20,near_ce32,near_pf05,near_pf11,near_pf20,near_pf32,area,sa_ce05,sa_ce11,sa_ce20,sa_ce32,sa_pf05,sa_pf11,sa_pf20,sa_pf32,building_value,land_value,total_value,land_class,n,year_tce
42052043,21.38621564,-157.7317875,2886.187943,290.8836507,1354.081002,1346.788778,1338.794239,1326.830151,1312.854755,245.1355339,244.3523044,244.0401826,0,806.629945958,0,0,0,0,0,0,0,3.24386605559,168900,1285600,1454500,RESIDENTIAL,1,NA
42058065,21.37861625,-157.7336732,3337.340523,298.0634128,2177.394702,2172.897048,2168.318224,2160.675897,2147.094258,4.799547078,0,0,0,910.128028905,0,0,0,0,0,7.9858367245,17.4658918577,28.2926854077,186000,1473100,1659100,RESIDENTIAL,1,NA
42058069,21.37918684,-157.7344113,3573.123367,328.5249769,2161.23507,2156.103478,2148.392573,2136.766639,2123.126801,0.771593583,0,0,0,941.342678661,0,0,0,0,0,0,0,21.884496335,236100,1485100,1721200,RESIDENTIAL A,1,NA
42058070,21.3792562,-157.7346261,2914.288864,230.461645,2167.814669,2160.79748,2153.080558,2141.445468,2127.794762,0,0,0,0,1044.60984592,0,0,0,0,2.7949216987,4.06287578583,16.1244556795,80.942988438,130600,1419000,1549600,RESIDENTIAL,1,NA
42058071,21.37921299,-157.7348754,3321.13118,263.5364568,2189.698949,2182.578196,2174.854286,2163.208561,2149.545228,0,0,0,0,845.510389586,0,0,0,0,14.5994401163,24.8918309509,44.4904145646,69.3645545461,372900,1472400,1845300,RESIDENTIAL,1,NA
42058073,21.37896699,-157.7352078,3919.958038,308.3917317,2231.874809,2224.750604,2217.023048,2205.371775,2191.701854,8.056976283,7.609948765,6.993443695,0,815.085733896,0,0,0,0,0,0.179260876221,7.02616789816,66.1623738031,690200,1452900,2143100,RESIDENTIAL,1,NA
42061009,21.38015126,-157.73576,4201.092766,380.9570955,2142.639728,2135.343677,2127.345104,2115.374862,2101.392096,6.77251061,5.824430717,4.354222133,0,963.318238471,0,0,0,0,60.8257779346,86.0370462174,134.472891923,246.735205868,726500,1534600,2261100,RESIDENTIAL A,1,NA
42061013,21.38098079,-157.7354401,3882.243454,310.2732572,2052.141895,2044.844612,2036.844779,2024.872634,2010.887619,1.722534586,0.722484991,0.705808875,0,1031.58812237,0,0,0,0,112.723179104,135.664566298,163.96801476,198.63908603,331300,1539200,1870500,RESIDENTIAL,1,NA
42061014,21.38122882,-157.7354297,4028.03833,292.9662592,2015.993904,2008.695016,2000.693616,1988.719102,1974.731286,0,0,0,0,984.835474668,0,0,0,0,103.900776444,125.909032053,148.533935848,178.175888737,441400,1539300,1980700,RESIDENTIAL,1,NA
42061016,21.38160862,-157.7356503,2738.599289,220.1040251,1999.663542,1992.36478,1984.363861,1972.390072,1958.403115,5.554570229,0,0,0,971.667734889,0,0,0,0,0.0438498432856,27.7548112115,60.9133598463,105.992479608,377300,1522600,1899900,RESIDENTIAL,1,NA
42061024,21.38112,-157.7374976,170.28479,57.51806642,2131.300078,2130.902131,2137.41206,2132.875939,2121.368959,3.120007644,1.945929562,0.945944244,0,962.081478249,0,0,0,0,0,0.651949239498,9.043895127,21.4785533567,717300,1522000,2239300,RESIDENTIAL,1,NA
42061025,21.38094031,-157.7376786,305.7906647,69.57368392,2152.880728,2152.516047,2159.247645,2154.609181,2143.885024,0,0,0,0,943.110598632,0,0,0,0,7.64153699108,24.8885505345,51.6068317168,93.5280259259,462600,1522600,1985200,RESIDENTIAL,1,NA
42061030,21.37997137,-157.7378729,4362.949867,352.6559872,2264.361831,2263.968578,2270.423155,2263.218109,2249.254576,2.004327069,2.004327069,0.029932417,0,995.352539267,0,0,0,0,112.232962668,157.79180983,198.356320325,244.656444718,313200,1519600,1832800,RESIDENTIAL,1,NA
42061032,21.37955975,-157.7378962,3716.522232,293.6359953,2306.613173,2306.200298,2312.048457,2300.807876,2286.836865,8.409077657,3.084862588,0.33971093,0,944.926425012,0,0,0,0,125.694685904,167.029104958,203.491435627,246.523376831,569400,1508600,2078000,RESIDENTIAL,1,NA
42075008,21.3888236,-157.7329833,4566.872299,429.6968121,1182.084121,1179.830416,1178.150133,1172.446014,1160.234222,11.07345813,10.41742234,10.07803163,0,976.866470033,0,0,0,0,2.72315242408,14.7922073296,27.4033763494,128.884268296,641500,1597400,2238900,RESIDENTIAL,1,NA
42076004,21.38276883,-157.7341385,4783.626991,312.6031162,1817.923263,1810.624735,1802.62367,1790.649663,1776.662449,2.240977184,1.570257008,0.82828885,0,996.49162139,0,0,0,0,125.126595411,133.741069532,160.988040437,186.796383941,703500,1549600,2253100,RESIDENTIAL,1,NA
42076005,21.38296115,-157.7341278,4320.254799,286.8527993,1800.162301,1792.863767,1784.862697,1772.888682,1758.901459,8.156757982,7.844128454,0,0,984.92055812,0,0,0,0,90.448738128,121.844721791,257.6628869,304.194093838,579400,1554800,2134200,RESIDENTIAL,1,NA
42076006,21.38308391,-157.7342647,319.5097656,81.27247026,1793.315534,1786.016375,1778.014751,1766.039898,1752.05168,0,0,0,0,995.29161952,0,0,0,0,16.7124297945,29.3420308558,59.5095885341,95.8966928605,274800,1508000,1782800,RESIDENTIAL,1,NA
42076009,21.38370648,-157.7341302,4054.531578,327.0887499,1731.576427,1724.277555,1716.276494,1704.302492,1690.315285,3.652246422,0,0,0,1056.64368985,0,0,0,0,25.7482764824,51.0871682531,82.3586261167,135.821205901,220700,1573200,1793900,RESIDENTIAL,1,NA
42076061,21.38176202,-157.7340391,2307.595261,212.2150017,1913.123809,1905.835331,1897.844743,1885.886584,1871.918135,13.14540082,12.62396302,10.46954078,0,887.87872282,0,0,0,0,89.7822953043,105.769441689,137.55022599,380.55947664,554000,1397100,1951100,RESIDENTIAL,1,NA
42077038,21.38566294,-157.7360226,2925.291687,253.1939459,1595.50165,1595.222491,1603.2868,1597.909551,1594.444861,86.20909834,81.92361342,80.92337142,0,747.185071421,0,0,0,0,0,0,0,20.724640298,185400,1259300,1444700,RESIDENTIAL A,1,NA
42077103,21.3851751,-157.7357978,3352.664925,334.941039,1659.648991,1659.234723,1664.90934,1660.666314,1657.082136,12.57823619,10.57786318,10.57787306,0,1009.43856059,0,0,0,0,96.496808806,103.558733552,123.016471267,286.729495301,40200,1531400,1571600,RESIDENTIAL,1,NA
42081006,0,0,685.5046692,152.6625898,1723.571277,1723.279512,1730.972159,1725.79722,1722.461616,10.48294164,2.771882034,1.246486156,0,819.156467244,0,0,0,0,0,1.06954370914,5.91342311108,16.1719514637,1055400,1470800,2526200,RESIDENTIAL,1,NA
42081008,0,0,613.0842056,122.2892616,1797.309881,1797.029111,1805.537125,1800.074197,1796.400892,0.549640185,0.549640185,0.135392433,0,1071.6350145,0,0,0,0,40.2586746696,43.5574931489,73.3344288711,173.668154887,980800,1541800,2522600,RESIDENTIAL,1,NA
42083062,21.37645526,-157.738515,4808.29258,327.9678393,2646.601634,2639.302551,2631.300984,2619.326217,2605.338101,0,0,0,0,631.910136787,0,0,0,0,0,0,0,0.24955094916,429200,1332700,1761900,RESIDENTIAL,1,NA
42083063,21.37619348,-157.7386113,3427.033508,273.3031881,2679.464454,2672.16553,2664.164098,2652.189534,2638.201657,0.894151039,0.74298678,0,0,715.380246081,0,0,0,0,0.412315765784,5.79600926072,11.4153289666,28.1506253113,255700,1286700,1542400,RESIDENTIAL,1,NA
42083072,21.3745265,-157.7378997,548.2023926,101.6798356,2800.922358,2793.79863,2786.071567,2774.421021,2760.751929,17.82656383,1.546350167,0.185623936,0,875.964550539,0,0,0,0,0,23.2575842306,50.4764336411,77.3338928985,234400,1246700,1481100,RESIDENTIAL,1,NA
42089103,21.37781527,-157.7403135,2236.965874,219.4183535,2563.375966,2566.184455,2579.384233,2572.905116,2567.510454,1.580624612,0.96025888,0.266810217,0,569.474438816,0,0,0,0,37.7658339134,61.3820176909,84.7091570993,116.831912621,592000,1022100,1614100,RESIDENTIAL,1,NA
42089120,21.37547845,-157.7398427,1966.17189,194.3228475,2792.764743,2792.44913,2789.915009,2777.940852,2763.953455,10.85112418,9.86367871,0.811158981,0,541.603730008,0,0,0,0,0,0,29.528007162,58.0830619373,622400,1070100,1692500,RESIDENTIAL,1,NA
43001004,21.38109631,-157.7085688,4706.075653,318.3853777,14.86777324,7.743056423,0.031754803,0,0,13.21964569,13.0100019,12.07291896,11.37393733,958.991718835,0.582182324991,60.303548024,307.305323778,581.773691322,0,0,0,0,124800,3123700,3248500,RESIDENTIAL,2,2050
43001014,21.38126446,-157.7085106,1368.775047,153.1180412,7.763650727,0.663181734,0,0,0,5.30320272,5.30320272,4.740606375,3.988764736,890.978697219,45.0225408301,209.215335633,440.893823506,696.921908118,0,0,0,0,143400,4941300,5084700,RESIDENTIAL A,1,2030
43001016,21.38062779,-157.7080912,4829.922173,333.8706072,20.9903544,18.11678726,16.31547912,12.8144868,8.158937117,18.83153334,18.83153334,18.77008507,17.83491943,1253.89277796,0,0,0,0,0,0,0,0,3998400,1632700,5631100,RESIDENTIAL,2,NA
43001018,21.38077633,-157.7085555,12818.312,614.3261512,22.60577718,19.46024466,16.05088637,10.30726258,1.541600096,15.9095652,15.9095652,15.0480256,14.5106286,2067.24741555,0,0,1.67785488383,10.7507911164,0,0,0,0,3384900,5555300,8940200,RESIDENTIAL,2,NA
43003061,0,0,4597.013611,329.3668459,46.39187588,36.03048973,23.13127639,6.011619553,0,42.61716265,41.65703621,40.69872109,39.10457617,1074.56302727,28.488336634,64.0294628075,142.462263258,492.081813621,58.8302195796,58.8302195796,61.0682930268,61.3853986207,1412600,2574800,3987400,RESIDENTIAL,1,2100
43003063,21.38369784,-157.7095937,5215.984108,404.0034271,10.17444433,0,0,0,0,9.679207821,9.679207821,9.022382284,2.382202023,3812.31747776,342.187352388,766.601434698,1333.45199214,1934.31986556,1099.53727501,1122.55408278,1159.59467113,1365.97630891,118800,4335900,4454700,RESIDENTIAL A,1,2030
43003064,21.38320308,-157.7093931,7475.615364,410.366237,13.20033743,4.190166738,0,0,0,12.93946506,12.93946506,12.00206444,10.71587046,1794.98198731,17.3866741348,223.454592415,510.883165197,826.907311378,0,0,0,0,2519700,8582200,11101900,RESIDENTIAL,1,2050
43003065,21.38293039,-157.7092715,3636.561493,331.1238663,20.75173728,13.93868993,6.051484433,0,0,20.52440025,20.11426777,19.21633687,18.40175017,1946.3548163,148.093658199,317.893754948,557.606065819,822.891000192,1.38766115136,7.52900568544,24.3978446646,45.6389643633,3697700,7081900,10779600,RESIDENTIAL A,1,2075
43003066,21.38282298,-157.709192,3655.120941,316.4000692,16.67961087,10.33058559,3.130962078,0,0,17.04748141,16.34820348,15.46728069,14.59831246,2226.63492832,150.919366323,320.809365411,559.123262596,821.097214995,289.648009435,297.705718737,314.444340944,334.086230342,164100,6138000,6302100,RESIDENTIAL,1,2075
43003067,21.38213107,-157.7089322,438.9783478,86.07360225,23.72619449,16.15846228,7.810768606,0,0,24.32810165,23.62382009,22.84321257,21.86969341,1316.3461115,36.4838367113,182.093084526,386.572802712,612.024429148,0,0,0,0,497000,5330000,5827000,RESIDENTIAL A,1,2075
43003069,21.3818567,-157.7088549,3925.100563,312.6962586,11.32218752,3.642285697,0,0,0,12.23276827,11.60892938,10.56748392,9.617237153,1800.23329583,155.049629285,354.413031474,630.38033944,929.459427657,0,0,3.27778167801,10.2143351449,7500,5778000,5785500,RESIDENTIAL A,1,2050
43003070,21.38163256,-157.7088159,4075.356323,360.8980139,14.53011187,7.00160729,0,0,0,13.19329097,12.59670596,11.91078892,10.97124697,1748.81880508,91.628542463,269.938835817,518.331858643,789.448447177,0,0.12461095698,3.51412858464,14.7166418674,265000,6595900,6860900,RESIDENTIAL,1,2050
43003074,21.38322429,-157.7097861,1515.966576,164.7463433,55.67086344,45.47664803,32.95652657,16.27487388,0,51.20423935,49.68661882,46.76045801,20.04230641,2454.92813786,206.69825077,460.394068353,807.833227283,1184.7028919,508.461025101,515.47963486,527.34391321,543.195381705,610800,6129800,6740600,RESIDENTIAL A,1,2100
43003076,21.38379808,-157.7099042,4692.096787,345.3605651,38.91355774,28.59828626,15.77371488,0,0,33.52604187,32.58746123,31.64875921,26.53488509,2552.54992893,238.699724954,534.936148516,929.041597095,1345.71993399,574.966113588,578.887274387,585.15905496,598.186627419,36400,6167600,6204000,RESIDENTIAL,1,2075
43003091,21.38241559,-157.7089574,4436.629417,347.3236393,9.129406089,1.792000593,0,0,0,9.709090346,8.975954636,8.609351046,7.678787253,1861.85263219,31.9989500073,230.048826852,507.848429589,813.705084758,0,0,0,0,421100,6596900,7018000,RESIDENTIAL A,1,2050
43003105,21.38252666,-157.7092425,771.534462,109.5004094,40.7787444,33.83062447,25.93204264,14.86372456,2.715421056,38.46923217,38.10409122,37.5381093,37.17293271,1093.89922101,6.7855520268,194.577030147,458.259986932,748.232808493,0,0,0,0,57600,3707000,3764600,RESIDENTIAL,2,NA
43004074,21.38653537,-157.7111987,2967.718491,224.7311812,3.237281548,0,0,0,0,2.903557716,2.903557716,2.807206478,2.585999227,1823.05170501,173.465736563,362.769292678,627.951505379,919.666917356,48.0793117936,52.0807474858,55.0785544394,61.0807078365,287500,6345400,6632900,RESIDENTIAL,1,2030
43004075,21.38640833,-157.7114492,1957.72995,196.0630219,31.9536825,24.16641619,15.62172172,3.763734978,0,31.18159478,30.55459011,30.35744968,30.19217079,905.790537193,0,0,0,112.54804205,0,0,0,0,809700,1927600,2737300,RESIDENTIAL A,2,2100
43004076,21.38614818,-157.7110585,2837.565048,215.6338756,4.200703563,0,0,0,0,4.717938853,4.717938853,2.955431135,1.997073619,1925.86292939,182.942660693,386.876097807,670.183569898,979.419999572,114.966657863,120.981276818,133.177419504,147.587338917,0,5624500,5624500,RESIDENTIAL A,1,2030
43004078,0,0,1272.830933,161.5173329,22.86902319,15.03958124,6.317621816,0,0,24.16338123,24.16338123,22.12453243,21.34531146,1924.77635142,149.534728637,319.915847244,566.508457193,847.840389908,2.21337946009,9.30668339216,26.4337728773,45.8413044085,349200,4107500,4456700,RESIDENTIAL,2,2075
43004079,21.38568431,-157.7109695,4474.004944,297.7063475,15.04328086,8.912458963,1.998875111,0,0,15.89414531,15.63462034,14.93933294,14.35027369,2079.50293152,138.673145589,294.128676032,515.910791467,764.365380563,182.67145265,190.674421319,205.806051828,224.814780179,4673400,6356900,11030300,RESIDENTIAL A,1,2075
43004080,21.38513092,-157.7108895,538.9792328,93.01006782,44.42051187,38.13218096,31.00750624,20.96587497,9.930404569,45.51702205,45.22227586,44.41177615,43.52329783,929.803630063,0,0,0,40.5203991518,0,0,0,0,565500,1902500,2468000,RESIDENTIAL A,1,NA
43004082,21.38457775,-157.7104017,1535.90976,162.6057695,41.61555685,32.50396868,21.81158886,2.489223756,0,38.99167998,38.4481798,36.37955462,35.02311114,1567.69455234,129.191576662,278.788191311,448.800067824,587.644975326,551.574974948,554.576050085,559.90739691,571.937838149,342400,3630500,3972900,RESIDENTIAL,1,2100
43004083,21.38414911,-157.7101748,3146.054825,247.290342,40.11629193,29.84516873,17.61193146,1.821167017,0,39.57211924,39.5227643,38.83435984,38.10850088,3555.72034247,103.637157185,733.492039255,1585.64499277,2488.66543184,0,0,0.0532387557605,0.533896776184,2573200,10188100,12761300,RESIDENTIAL,1,2100
43004086,21.38474754,-157.7102623,1621.139359,188.5701262,14.94960488,6.38204008,0,0,0,12.45245097,12.1114656,11.16363897,9.89751071,1521.61372749,108.772285293,222.767309016,359.830184784,495.573225907,478.223130025,484.225279027,494.498168411,506.321750628,112000,4589800,4701800,RESIDENTIAL A,1,2050
43004087,21.38460354,-157.7100743,4250.270905,487.4088173,12.16931713,2.213916551,0,0,0,8.530078084,7.811907523,7.16172506,6.398109776,2570.05620752,251.360380071,566.143611821,990.707438339,1390.39580577,536.019770098,550.024781966,567.030867837,582.804668119,177000,6116100,6293100,RESIDENTIAL A,1,2050
43004088,21.38530467,-157.7107503,6539.095474,505.597598,11.47425806,5.26875501,0,0,0,12.04907776,11.64817795,11.35920936,10.2855684,1784.50342741,82.5200569009,241.241053631,464.305045519,709.687384798,0,0,0,0,527800,6702700,7230500,RESIDENTIAL,1,2050
43004098,21.38643331,-157.711307,610.6248932,103.914705,19.95974595,12.17965073,3.647960277,0,0,19.38529392,18.60671251,18.4698987,18.38654991,916.270090989,178.561028711,375.544805656,650.376785706,839.146215892,82.4665393449,87.4683337763,92.4701281033,99.2096879878,52600,3173100,3225700,RESIDENTIAL A,1,2075
43004099,21.38502891,-157.7104028,3447.78334,302.1108218,12.24374712,5.086168425,0,0,0,9.891454261,9.811996549,6.039497005,4.962679582,948.798238736,1.57135487088,169.760140194,445.672048114,729.247650959,0,0,1.36055816623,7.35663451435,97800,3949900,4047700,RESIDENTIAL A,1,2050
43004100,21.38493233,-157.7106782,2462.819382,203.2233099,39.54146633,33.00006472,25.4316111,14.82964311,3.223762824,37.79124845,37.63919688,37.49359927,36.47930928,927.613788656,0,0,0,0.116003108345,0,0,0,0,1087500,1900000,2987500,RESIDENTIAL,1,NA
43005057,21.38831163,-157.7119793,5125.780151,312.6564772,6.457318126,2.446485922,0,0,0,6.262567303,5.534082598,4.855005369,4.120453133,1943.36225149,0,120.979320838,316.559460309,544.433021411,0,0,0,0,2348900,6918200,9267100,RESIDENTIAL A,1,2050
43005058,21.38740185,-157.7120054,2335.762161,249.5805786,50.9348458,46.12599065,41.40885794,34.22059168,25.87927863,49.54076802,49.28167578,49.04161593,48.43834829,819.855974871,0,0,0,0,0,0,0,0,1635300,1788500,3423800,RESIDENTIAL A,1,NA
43005060,21.38692203,-157.7114675,2005.274994,185.3301522,17.22755242,10.07893342,2.473021471,0,0,16.09819415,15.73553159,15.37286902,14.5006587,1218.46040522,91.0585968668,201.888468463,359.433530612,534.74616957600006,0.860800013452,3.10280981609,8.37421784958,15.7942149488,130700,4559900,4690600,RESIDENTIAL,1,2075
43005061,21.38664349,-157.7116795,1826.503616,190.8182315,46.18813232,38.6858212,30.55874168,19.18417172,6.695033978,44.47392419,43.91752478,43.69367532,43.49167961,1825.66539002,158.661517408,338.929034382,592.807090418,873.307865943,7.40537303921,8.98761592106,14.8091844823,22.3028942812,323900,6189800,6513700,RESIDENTIAL,1,NA
43005062,21.38720401,-157.7114646,3350.714493,305.6480158,0,0,0,0,0,0,0,0,0,1219.62136269,65.5530032301,155.09574825,285.986614271,434.518439278,0,0,0,0.679062500812,194100,5163600,5357700,RESIDENTIAL A,1,2024
43005063,21.38707623,-157.7114441,2744.356201,226.880989,7.438101826,0.841885861,0,0,0,6.677650104,5.9066058870000004,4.943421088,3.751608294,1217.87960017,78.4628100454,179.076255246,323.825048269,486.306308762,0,0.33091995159,5.0373932517,16.4210490999,260400,5037500,5297900,RESIDENTIAL A,1,2030
43005094,21.38799522,-157.7118505,5553.320923,344.6355436,13.09686629,8.748810997,4.822517941,0,0,11.269846,10.79278533,10.79278533,9.905057137,2089.62744823,0.0784747125979,101.470523923,378.414606215,708.541500171,0,0,0,2.49446759551,2749800,7405300,10155100,RESIDENTIAL A,1,2075
43007032,21.39355989,-157.7170932,5001.747681,330.1201657,15.88512412,12.13682348,9.379289278,4.591018573,0,20.97081073,19.1758661,16.57202395,11.12293652,1044.66958081,0,0,0,26.5632301965,0,0,0,0,2012700,4882400,6895100,RESIDENTIAL,1,2100
43008036,21.39575581,-157.7201338,2346.376434,213.8516597,5.426212137,0,0,0,0,5.093939696,4.495041663,4.090953874,3.689014581,486.985169881,93.6770618896,257.629926965,471.603918344,483.734445181,0,0,0,0.088555931345,2728500,3505200,6233700,RESIDENTIAL A,1,2030
43008037,21.39559336,-157.7199795,1772.759171,188.0712903,6.587272312,0.738077105,0,0,0,5.208366508,4.861108471,4.327784445,3.902935838,468.396140611,57.4129352592,188.94503982,381.692556291,468.396140649,0,0,0,0,217100,3252100,3469200,RESIDENTIAL,1,2030
43008038,21.39548475,-157.7198163,3363.411987,242.4053035,5.797343118,0.177632705,0,0,0,4.362367795,4.134735658,3.80827407,3.224017796,661.67035957,51.3248159228,172.384398162,351.148755729,552.500612901,0,0,0,0.0223107910981,437000,3347400,3784400,RESIDENTIAL,1,2030
43008040,21.39522816,-157.7195055,2965.387939,265.6689992,11.09961246,5.770021249,0.263819769,0,0,10.51997287,9.909234895,9.344410123,8.937863014,961.058267098,52.598772797,178.318655809,364.962599975,578.842423228,0,0.00125966604451,0.00125966604451,0.789266518396,1468300,4398800,5867100,RESIDENTIAL A,1,2050
43008041,21.39494745,-157.719091,3040.118134,295.568731,6.651631152,1.354808999,0,0,0,5.223526591,5.14596904,4.573386862,4.000723557,1346.81146495,82.6264241725,249.586322263,497.824011161,782.678422082,0,0,0,0.00760483758552,3649000,5070900,8719900,RESIDENTIAL A,1,2030
43008042,21.39483782,-157.7190946,581.1894226,112.5012729,24.00253856,18.75363031,13.40608087,5.444131052,0,22.15970045,22.15970045,21.69767809,21.25138906,680.429692517,23.0796884799,104.214133803,225.490754359,365.215855809,0,0,0,0,336500,3482600,3819100,RESIDENTIAL A,1,2100
43008043,21.394894,-157.7189164,1893.054504,174.161465,8.41377857,3.208039507,0,0,0,6.129666672,5.82711547,5.82711547,5.018963436,1029.4090974,5.48243061322,117.59942372,291.568988602,493.380937799,0,0,0,0,82100,4121100,4203200,RESIDENTIAL,1,2050
43008044,21.3946913,-157.7187448,4369.132797,321.3321936,12.27316882,7.297706861,2.360619222,0,0,9.68844427,9.504153457,9.114461729,8.606974978,1039.968752,0,90.4697030169,252.012845399,441.511005507,0,0,0,0,830600,4874400,5705000,RESIDENTIAL A,1,2075
43008045,21.39464242,-157.7185773,3967.774704,358.9278395,6.398795315,1.834460034,0,0,0,3.993371133,3.809080657,3.809080657,3.200042685,1045.29506914,0,84.764989366,235.700928601,414.640488757,0,0,0,0,0,4301000,4301000,RESIDENTIAL A,1,2050
43008046,21.39450334,-157.7183824,5429.834366,450.9995159,5.409500486,1.023455175,0,0,0,4.237875636,4.026483859,3.432934563,2.839329352,1045.22948843,0,56.5400857096,203.259392492,378.029175462,0,0,0,0,234100,4447600,4681700,RESIDENTIAL A,1,2030
43008047,21.39437376,-157.7181475,4767.574158,310.9205245,2.712964605,0,0,0,0,0.75942185,0.723873652,0.549361411,0,1055.32972552,4.89301544047,108.69407573,269.975622224,459.784437307,0,0,0,0,255800,4447600,4703400,RESIDENTIAL,1,2030
43008048,21.39419408,-157.7180222,6348.393433,535.3104643,7.883717974,2.908052112,0,0,0,7.302340957,6.972684273,6.393617978,6.014348652,1044.04337075,0.84301761442,114.421489389,299.296774075,513.112825984,0,0,0,0,664800,4643100,5307900,RESIDENTIAL A,1,2050
43008050,21.39398723,-157.7176523,6748.366043,375.5718421,3.389647827,0,0,0,0,5.682368617,4.866921015,3.814925184,2.420388281,1044.04473785,47.3506624554,182.981992713,383.311889145,613.856245633,0,0,0,0,61500,4447600,4509100,RESIDENTIAL A,1,2030
43008051,21.39370867,-157.7173244,5339.555176,395.3901654,12.84760298,7.57495523,2.784854765,0,0,16.01586238,15.38658395,13.98984631,11.60347008,976.668657072,0,13.4902630526,121.151141368,276.236542012,0,0,0,0,1968900,4905900,6874800,RESIDENTIAL A,1,2075
43010041,21.3948839,-157.7253366,2507.62912,232.839463,192.9724152,185.9724625,178.3893661,166.982156,153.6472833,46.57649189,45.23588784,44.34001676,0,625.170275892,0,0,0,0,0,0,0,86.7279171022,257900,1243100,1501000,RESIDENTIAL,1,NA
43010042,21.39495822,-157.7251733,2158.165558,205.1160899,183.5481998,176.6559931,169.2012659,157.9716236,144.8216845,59.99379654,58.79361488,57.81826778,0,431.084040556,0,0,0,0,0,0,0,148.282527703,199900,1032800,1232700,RESIDENTIAL,1,NA
43010046,21.39523112,-157.7254618,1374.524445,155.6560072,166.5645945,159.439928,151.7125225,140.0629454,126.3978918,29.89716647,28.96239039,27.67423546,0,445.043590881,0,0,0,0,0,0,0,432.91018559,193600,1160900,1354500,RESIDENTIAL A,1,NA
43010047,21.39503619,-157.7255941,1943.280136,204.8988835,191.1354089,184.014221,176.2906738,164.647366,150.9904061,14.42097675,13.0623916,12.18830563,0,418.65033349,0,0,0,0,0,0,0,267.164116887,720200,1146700,1866900,RESIDENTIAL,1,NA
43010048,21.39496578,-157.7256996,2188.129303,247.2901182,202.5037807,195.3723505,187.6374493,175.9750008,162.2918236,8.734919783,7.348080025,6.527891461,0,406.27712327,0,0,0,0,0,0,0,138.06850309,197800,1146700,1344500,RESIDENTIAL,1,NA
43010060,21.39564912,-157.7258873,1689.922302,170.5634301,153.3470522,146.0568254,138.0653357,126.1080633,112.1451483,39.00550565,17.02472085,3.878669197,0,484.632226793,0,0,0,0,0,0,0,109.923593863,915300,994200,1909500,RESIDENTIAL A,1,NA
43010061,21.39552627,-157.725957,695.4315948,105.8306458,164.0519922,156.7664351,148.7803228,136.8320828,122.8815264,28.64681794,6.637691314,0.313675581,0,465.023128872,0,0,0,0,0,58.5570811756,111.868724015,432.136965986,80300,1162800,1243100,RESIDENTIAL A,1,NA
43010062,21.39526687,-157.7261854,2959.764572,246.9317825,191.9939257,184.7001813,176.7044558,164.7395102,150.764869,4.788283365,4.192013658,1.445844497,0,472.321114209,0,0,0,0,15.7027618498,24.9837812555,59.5843290666,384.976965171,880600,1162800,2043400,RESIDENTIAL A,1,NA
43010067,21.39569427,-157.7262881,1373.894058,152.4541758,167.5669954,160.3135526,152.3690256,140.4917309,126.6407688,51.21893698,37.68309691,0,0,492.102465352,0,0,0,0,0,0,267.160393043,468.093602875,0,1122300,1122300,RESIDENTIAL A,1,NA
43010068,21.39583791,-157.7261787,1677.558853,169.6672218,144.7019008,137.4698846,129.5529058,117.7261149,103.9538219,63.2720622,43.88571404,3.22937517,0,433.410668015,0,0,0,0,0,0,54.3037970918,433.364800984,901300,981600,1882900,RESIDENTIAL A,1,NA
43010071,21.395453,-157.7263696,798.7068176,125.8050984,193.5502743,186.3065459,178.3730089,166.5122249,152.679829,32.42546664,31.62263519,0,0,520.493470318,0,0,0,0,0,0,244.509823328,517.492362152,40400,1130500,1170900,RESIDENTIAL A,1,NA
43010072,21.39525542,-157.7266631,2103.283218,198.1232623,225.3296794,218.085136,210.1498207,198.284158,184.4413814,47.44829871,46.78441097,0,0,844.326114806,0,0,0,0,0,0,50.4085498168,689.858257833,477200,1271800,1749000,RESIDENTIAL A,1,NA
43010079,21.39586337,-157.7266737,2376.778259,218.1346565,186.2253018,179.5826691,172.2365045,161.0610392,148.1648997,26.68742954,26.13679361,12.79325356,0.347871472,534.012196239,0,0,0,0,0,0,0,217.798255025,290100,1022400,1312500,RESIDENTIAL A,2,NA
43010080,21.39555561,-157.7266667,1268.069122,163.7226008,202.1899995,195.111045,187.3743402,175.8402468,162.4477169,58.29957014,57.99044122,0,0,728.629581692,0,0,0,0,0,0,53.2436223793,334.729635513,1169000,1104500,2273500,RESIDENTIAL A,2,NA
43010081,21.39570162,-157.727042,2034.572067,188.1021227,222.9987274,216.2599779,208.9223294,198.0372345,185.492182,20.28900431,19.90703463,2.319502038,0,947.100032478,0,0,0,0,0,0,186.420947466,469.568232708,1190000,1016800,2206800,RESIDENTIAL A,2,NA
43010082,21.39545542,-157.7270056,1614.754288,176.8609577,236.1979891,229.2335095,221.6284959,210.302171,197.168628,49.06355966,48.22961643,0,0,1153.86371436,0,0,0,0,0,0,370.198293263,997.473577501,155200,1331700,1486900,RESIDENTIAL A,1,NA
43010104,21.39509368,-157.7251741,1911.034805,183.1634788,175.0394624,168.0876204,160.5614033,149.2424383,136.0027564,56.27810143,55.25771296,54.25759384,0.623470751,412.010592884,0,0,0,0,0,0,0,24.5508653409,642500,1147500,1790000,RESIDENTIAL,1,NA
