tmk,year_tce,lat,long,shape_area,shape_length,near_line,near_ce05,near_ce11,near_ce20,near_ce32,near_pf05,near_pf11,near_pf20,near_pf32,area,sa_ce05,sa_ce11,sa_ce20,sa_ce32,sa_pf05,sa_pf11,sa_pf20,sa_pf32,building_value,land_value,total_value,land_class,n,point_count,percenthazard_ce05,landvalue_ce05,percenthazard_ce11,landvalue_ce11,percenthazard_ce20,landvalue_ce20,percenthazard_ce32,landvalue_ce32,public_costce,public_costce_discounted,discount_countywide,capped_discounted
59002020,2100,21.67157974,-158.0433658,1007.024658,127.2603005,40.82479002,32.75905764,24.24576412,11.75375271,0,53.40631787,51.69409713,49.90849423,49.13130208,447.995618167,0,0,0,22.0970862777,0,0,0,0,226000,1100000,1326000,RESIDENTIAL A,1,2,0,1100000,0,1100000,0,1100000,0.049324335733709875,1045743.6,1271743.6,134514.92788788772,134514.92788788772,134514.92788788772
59002022,2100,21.67140703,-158.0436506,2177.576141,215.6586798,48.98574531,41.23196424,33.07122893,20.69334728,5.981780842,57.24599332,55.11454483,51.42978779,48.3087313,334.37959272,0,0,0,4.82484383651,0,0,0,0,453800,1017500,1471300,RESIDENTIAL,2,1,0,1017500,0,1017500,0,1017500,0.014429241322003128,1002818.4924999999,1456618.4925,154069.52429625057,154069.52429625057,154069.52429625057
59002023,2075,21.67155592,-158.0436859,905.3426514,132.825152,33.72329328,25.97759687,17.82494105,5.457866109,0,41.70547588,39.47130415,35.85334458,32.71546387,368.163607147,0,0,0.425687428463,283.166021283,0,0,0,0,247200,1017500,1264700,RESIDENTIAL,1,2,0,1017500,0,1017500,0.0011562452675911337,1016323.7699999999,0.7691309401201564,234909.2075,1263523.77,279823.99749479623,279823.99749479623,279823.99749479623
59002025,2030,21.67166893,-158.0438502,2857.413971,241.559652,11.81718224,3.880229398,0,0,0,19.40854961,17.7871003,13.36306235,10.07094525,382.072372728,66.0516320203,181.26252003,355.957643722,382.072372666,0,0,0,0,558000,2305800,2863800,RESIDENTIAL,1,1,0.1728772785864908,1907180.2134,0.4744193324834875,1211884.6698000003,0.9316497845171567,157601.43000000005,0.999999999837727,0,2465180.2134,2064549.6186105509,2064549.6186105509,779700
59002026,2024,21.67150274,-158.044074,4228.191864,423.760299,4.712042372,0,0,0,0,17.05192055,15.7299085,13.49911331,10.77471204,596.544752013,62.4545201219,191.352821772,388.320503523,596.544751998,0,0,0,0,817900,2433900,3251800,RESIDENTIAL A,1,2,0.10469377177680542,2179085.2734000003,0.3207685946884837,1653180.3308999997,0.6509494924104834,849555.2289,0.9999999999748552,0,2996985.2734000003,2996985.2734000003,2996985.2734000003,779700
59002030,2100,21.67126048,-158.0438979,3068.271301,233.2152068,48.56327996,41.18643726,33.24884878,20.58887727,5.541128931,60.47977626,59.095918760000004,55.97519566,51.21084071,1133.27241807,0,0,0,0,0,0,0,0,191800,1522100,1713900,RESIDENTIAL,1,1,0,1522100,0,1522100,0,1522100,0,1522100,1713900,181282.71682047445,181282.71682047445,181282.71682047445
59002033,2100,21.67110839,-158.0442236,1634.108063,175.0803377,38.2618108,31.42725392,24.38094328,12.71834568,0,56.97134239,55.94512804,54.22158156,51.85773788,464.454707804,0,0,0,113.344110868,0,0,0,0,296100,1100000,1396100,RESIDENTIAL,1,1,0,1100000,0,1100000,0,1100000,0.24403695121081911,831559.2999999999,1127659.2999999998,119274.83607671066,119274.83607671066,119274.83607671066
59002035,2024,21.67133631,-158.0444248,1929.717285,189.868883,2.263021762,0,0,0,0,21.38851249,20.76176019,18.89037572,16.76437202,454.000874001,81.5543391331,190.146318547,361.73846256,454.000874001,0,0,0,0,1258300,1982400,3240700,RESIDENTIAL A,1,1,0.17963476240559037,1626291.5760000001,0.41882368390898994,1152123.3024000002,0.7967792206479392,402865.31039999996,1,0,2884591.5760000004,2884591.5760000004,2884591.5760000004,779700
59002036,2030,21.6711989,-158.0444897,1971.118591,205.9959699,7.183341581,0.524532762,0,0,0,31.02789168,29.92867926,27.25339361,24.88960634,453.459368789,85.5988382275,187.403659689,350.500489786,453.459368708,0,0,0,0,689100,1977400,2666500,RESIDENTIAL A,1,2,0.18876848537962426,1604130.1568,0.4132755271756247,1160188.0376000002,0.7729479506003812,448972.62480000005,0.9999999998213732,0,2293230.1568,1920544.1532721878,1920544.1532721878,779700
59002038,2100,21.670912,-158.0444433,996.881012,136.0465059,37.91967927,31.36654655,24.85178372,14.40200278,1.342160008,62.97925469,61.08365616,58.91282431,55.99980288,429.64848223,0,0,0,43.3460600621,0,0,0,0,920100,952900,1873000,RESIDENTIAL A,1,1,0,952900,0,952900,0,952900,0.10088726448449532,856764.7777000001,1776864.7777,187942.63044755493,187942.63044755493,187942.63044755493
59002045,2024,21.67101496,-158.0446878,2414.714294,252.7160724,4.020078578,0,0,0,0,30.80508834,29.96133738,28.38810362,25.69677968,430.005235787,79.9392974004,171.375602429,318.018679217,430.005235711,0,0,0,0,218700,1540200,1758900,RESIDENTIAL,1,2,0.18590307918947607,1253872.1994,0.3985430598661121,926364.0714,0.7395693185804098,401115.82619999995,0.9999999998232579,0,1472572.1994,1472572.1994,1472572.1994,779700
59002046,2075,21.67085273,-158.0447456,1361.832642,164.8491322,19.3982821,13.04838089,6.735561067,0,0,48.06063192,47.03829307,44.80508354,41.70914724,522.033426654,69.2264499517,166.900190951,322.633680266,514.306528201,0,0,0,0,695800,2652000,3347800,RESIDENTIAL,1,1,0.13260922848448706,2300320.932,0.3197116935993071,1804123.776,0.6180326082449109,1012976.4839999998,0.9851984603696243,39254.90399999995,1708776.4839999997,378431.0813384877,378431.0813384877,378431.0813384877
59002048,2050,21.67069205,-158.0451023,1626.788849,161.3754505,12.39908443,6.153380174,0,0,0,46.5416721,45.58390286,42.85670476,40.21920542,563.974338992,53.0660156528,163.047247248,338.260507486,548.883643958,0,0,0,0,0,1189100,1189100,RESIDENTIAL A,1,1,0.09409296129970329,1077214.0137,0.2891040176392012,845326.4336,0.5997799617808467,475901.602,0.9732422310898545,31817.937799999938,845326.4336,391973.4102247146,391973.4102247146,391973.4102247146
59002057,2100,21.67038465,-158.0452504,1921.750031,203.4492914,32.0632925,26.11978721,19.96739755,10.15514344,0,71.90639226,70.05714187,66.98300696,63.28513363,466.687575449,0,0,0,211.953760014,0,0,0,0,254300,990300,1244600,RESIDENTIAL,1,1,0,990300,0,990300,0,990300,0.4541662798930941,540539.4101999999,794839.4101999999,84071.79398858715,84071.79398858715,84071.79398858715
59002058,2050,21.67056974,-158.0453274,1370.640289,167.5205751,13.11068456,7.14464753,0.972106329,0,0,52.87287368,51.02876768,48.01232094,44.21499363,714.341494764,64.6053432371,248.981724398,544.802746801,697.251836833,0,0,0,0,763700,2152600,2916300,RESIDENTIAL,1,1,0.0904404177982744,1957918.8560000001,0.3485471951762471,1402317.7278000002,0.7626642870312171,510889.47359999997,0.9760763471585169,51498.802399999884,2166017.7278000005,1004370.9999191889,1004370.9999191889,779700
59002066,2050,21.67025971,-158.0458264,2773.923309,236.9548725,13.08664644,7.869582419,2.502454945,0,0,48.72830051,48.13985753,46.74895189,45.12488097,500.341756811,0,44.0354257555,177.457034561,342.704614846,0,0,0,0,949100,2275000,3224100,RESIDENTIAL,1,1,0,2275000,0.08801069500208439,2074774.9749999999,0.35467164622047115,1468121.2,0.6849410631450733,716759.225,3023874.9749999996,1402154.8823407379,1402154.8823407379,779700
59002067,2050,0,0,2621.176544,250.1389976,14.88697467,9.781920171,4.546223245,0,0,49.74524038,49.0908409,47.7067991,46.14651442,656.541572853,0,10.0779812635,146.923330144,321.53534885,0,0,0,0,1649000,2209300,3858300,RESIDENTIAL,1,1,0,2209300,0.015350103756120352,2175387.245,0.22378374229303558,1714894.0088,0.4897410341477217,1127315.2087,3824387.245,1773348.2011895662,1773348.2011895662,779700
59003002,2075,21.6595275,-158.056783,2234.61673,212.1896235,21.57413752,14.19009764,6.540674283,0,0,57.13301483,56.42155656,55.00690386,53.59224566,1324.25210575,42.2712223363,278.063357224,639.909801846,1072.27047605,0,0,0,0,1025300,2651400,3676700,RESIDENTIAL A,2,2,0.03192082697301763,2566764.6606,0.2099776591002789,2094664.3308,0.48322354864867845,1370179.8864,0.8097177806205652,504513.6947999999,2395479.8864,530510.6034774703,530510.6034774703,530510.6034774703
59003003,2075,21.65909987,-158.0571665,1655.156738,170.1604535,25.84330236,18.40119718,10.49010426,0,0,63.6026928,62.08668935,59.4759822,56.54931739,518.227968845,0,21.9447442566,205.124691409,424.955882921,0,0,0,0,33000,3028400,3061400,RESIDENTIAL A,1,2,0,3028400,0.0423457350353153,2900159.3736,0.3958194148921978,1829701.7404000002,0.8200172674356423,545060.5172,1862701.7404000002,412519.8587591607,412519.8587591607,412519.8587591607
59003004,2050,21.65859705,-158.0576456,1850.718536,180.2445008,19.54183597,12.60054267,5.089438722,0,0,83.42903088,80.13173686,77.57689261,73.54347331,1250.80729434,0,0,440.67490184,1068.12875685,0,0,0,0,1228000,2850000,4078000,RESIDENTIAL A,2,3,0,2850000,0,2850000,0.35231238563613126,1845910.8,0.8539514933142502,416239.64999999997,4078000,1890947.0984942191,1890947.0984942191,779700
59003005,2050,21.65707226,-158.0586987,3512.919464,300.8028311,23.85910337,14.05805684,2.375266013,0,0,265.7745656,261.3595634,258.1236667,252.8358652,501.697972153,0,0,236.433080323,501.697972205,0,0,0,0,1196300,3026300,4222600,RESIDENTIAL,1,1,0,3026300,0,3026300,0.4712657683433816,1600107.7042,1.000000000103648,0,4222600,1957997.3560818268,1957997.3560818268,779700
59003006,2050,21.65683035,-158.0588578,2205.401459,203.4612311,28.4691449,17.88908648,5.168602722,0,0,297.7141073,293.2964508,290.0602256,284.7743193,1026.40435998,0,0.318120232426,469.623707849,1026.31081449,0,0,0,0,1061900,2587200,3649100,RESIDENTIAL,2,2,0,2587200,3.099365560296322e-4,2586397.968,0.45754258863256475,1403444.7504,0.9999088609775568,235.4351999998764,3648297.968,1691696.5318862079,1691696.5318862079,779700
59003007,2050,21.65657271,-158.0589794,4106.787079,371.2284727,22.22458551,11.62027639,0,0,0,327.0834426,322.6606156,319.4246624,314.145248,563.327164126,0,56.7687393851,331.09513483,563.327164116,0,0,0,0,2042600,3072900,5115500,RESIDENTIAL A,1,1,0,3072900,0.10077401375304969,2763231.5754,0.587749279486092,1266806.0979000002,0.9999999999822483,0,4805831.5754,2228438.7624704596,2228438.7624704596,779700
59003008,2050,21.65637857,-158.0591988,2023.511688,196.040941,17.9671551,7.186111276,0,0,0,358.3221331,298.4229826,296.0492901,290.8806068,683.370759152,0,165.389644512,441.628162444,683.370759114,0,0,0,0,319900,3142500,3462400,RESIDENTIAL A,1,1,0,3142500,0.24202037078266747,2381952.15,0.6462497210036025,1111659.375,0.9999999999443933,0,2701852.15,1252834.596273386,1252834.596273386,779700
59003009,2075,21.6558677,-158.0592961,2627.103516,215.4669126,45.88230663,34.94951017,21.90461577,3.55454858,0,402.5953077,272.5610631,269.8227923,263.7711138,707.265250943,0,0,59.7551441322,615.916334063,0,0,0,0,245200,722500,967700,RESIDENTIAL,2,1,0,722500,0,722500,0.0844876007304589,661457.42,0.8708420684344325,93316.655,906657.42,200791.23926787576,200791.23926787576,200791.23926787576
59003010,2050,21.6556507,-158.0597601,2031.128693,191.4598833,19.13547219,8.097780511,0,0,0,352.5044289,221.0872173,218.2830532,212.0763048,1079.46443536,160.88155177,360.537270197,641.1252673,953.789161798,0,0,0,0,649800,2934600,3584400,RESIDENTIAL A,2,2,0.14903830686774427,2497233.0852,0.33399643229261305,1954455.3384,0.5939290321187707,1191655.9566,0.8835762722279151,341657.8703999999,2604255.3384,1207579.469319657,1207579.469319657,779700
59003011,2100,21.65532136,-158.0595366,1632.710968,173.8154904,63.3037302,52.36748008,39.11775152,20.5027447,0,345.9469509,244.8694186,241.8395146,235.0649005,924.158802815,0,0,125.10432151,668.995449255,0,0,0,0,535900,951700,1487600,RESIDENTIAL A,2,2,0,951700,0,951700,0.13537102187300556,822867.4193,0.7238966368304138,262767.2251,798667.2250999999,84476.66981830761,84476.66981830761,84476.66981830761
59003014,2075,21.65492628,-158.06023,563.8003235,94.98755239,40.98214085,31.13226724,19.35481639,3.069953977,0,268.9617945,182.5251338,179.367448,172.3516812,410.808065117,0,0,0,134.472213881,0,0,0,0,550500,1064300,1614800,RESIDENTIAL A,1,2,0,1064300,0,1064300,0,1064300,0.3273358663070592,715916.2951999999,1614800,357618.7499461106,357618.7499461106,357618.7499461106
59003015,2075,21.65479013,-158.0603827,1334.724548,165.0878936,40.4545751,31.08526285,19.91798667,4.515358898,0,245.5869469,167.6679844,164.5054327,157.4970426,408.065542355,0,0,50.4310753287,391.797514944,0,0,0,0,388900,1011000,1399900,RESIDENTIAL,1,1,0,1011000,0,1011000,0.12358572360130096,886054.554,0.9601337880255337,40304.525999999954,1274954.554,282355.4953180462,282355.4953180462,282355.4953180462
59003016,2030,21.65497376,-158.0605883,1237.545197,142.413709,14.17496168,5.022664532,0,0,0,244.7921259,142.8671276,139.7113744,132.6979387,558.147911644,102.676073351,306.760803846,552.911971854,558.147911641,0,0,0,0,498600,2748100,3246700,RESIDENTIAL A,1,1,0.1839585371708588,2242562.2721,0.5496048582219892,1237730.4995,0.9906190820017979,25779.926099999924,0.999999999994625,0,2741162.2721,2295680.2478989456,2295680.2478989456,779700
59003033,2030,21.66054661,-158.0557059,1471.049438,180.1169593,9.803699759,2.882174676,0,0,0,91.19636231,86.06101122,79.99650651,41.21044666,469.708866584,0,74.9945044428,255.947093308,465.978611562,0,0,0,0,1082100,3002800,4084900,RESIDENTIAL A,1,1,0,3002800,0.1596616750886656,2523366.9464000002,0.5449058161694887,1366556.2632,0.9920583678798133,23848.237600000015,4084900,3421039.4401270594,3421039.4401270594,779700
59003034,2075,21.66045882,-158.0555551,757.9432373,111.2333028,27.08619518,20.31533181,12.65646989,0.958187634,0,109.270679,104.3500743,98.53045904,55.59382763,437.777351868,0,83.5851026305,261.855390959,437.777351801,0,0,0,0,1331300,2896200,4227500,RESIDENTIAL A,1,1,0,2896200,0.19093062323539947,2343225.6378,0.5981474140716979,1163846.6586,0.9999999998469542,0,2495146.6585999997,552583.1242139873,552583.1242139873,552583.1242139873
59003035,2050,21.66040345,-158.0557603,2228.727844,197.3973156,17.24834823,10.11762401,2.116016674,0,0,83.50043053,78.81179892,73.29905532,48.39250832,537.691846925,0,75.9582517194,273.071645387,501.645326362,0,0,0,0,447500,3026400,3473900,RESIDENTIAL,1,1,0,3026400,0.14126725587117753,2598869.5512,0.5078590031607628,1489415.5224000001,0.9329606339222993,202886.82959999988,3046369.5512,1412585.4987206417,1412585.4987206417,779700
59003037,2075,21.66019118,-158.0559979,638.894165,101.1089399,28.07526833,20.63409876,12.56159671,0.376265459,0,71.66873791,68.73599385,65.37545436,54.53368034,553.771449756,0,67.0809372665,244.833349738,457.513151624,0,0,0,0,711600,3065400,3777000,RESIDENTIAL A,1,2,0,3065400,0.12113469789036048,2694072.771,0.4421198489844091,1710125.3519999997,0.8261768493583176,532837.0241999999,2421725.352,536323.0078616823,536323.0078616823,536323.0078616823
59003038,2100,0,0,384.8005371,79.50093656,38.96723952,31.56330885,23.63380925,11.60630709,0,77.42863235,75.72081794,73.72331087,69.1936243,614.826870648,0,70.5429930738,262.669226555,488.16159431,0,0,0,0,1072800,3072600,4145400,RESIDENTIAL,1,3,0,3072600,0.11473635334033279,2720062.1664,0.42722470193626777,1759908.465,0.7939822047717263,633010.9068000001,1705810.9068,180427.11684853325,180427.11684853325,180427.11684853325
59003040,2100,21.65988038,-158.0562498,1718.634949,168.0143882,34.48558978,27.35806009,19.97781919,8.52834446,0,72.40531831,71.67176284,70.25818807,68.16453114,630.099078043,0,87.4871242157,266.200688386,481.193743739,0,0,0,0,1345200,3087100,4432300,RESIDENTIAL A,1,2,0,3087100,0.13884661518220728,2658465.4263000004,0.4224743340567682,1782880.5145999999,0.7636794918562979,729546.5591,2074746.5591,219450.19718045337,219450.19718045337,219450.19718045337
59003041,2030,21.65982846,-158.0566044,1192.055725,150.379354,11.57379757,4.497155124,0,0,0,50.15700817,48.74253276,46.03861609,43.12799368,647.227756193,0.54509304888,104.045267274,278.840061654,494.537094961,0,0,0,0,1017900,3094400,4112300,RESIDENTIAL A,1,2,8.42196651278126e-4,3091794.5152,0.16075526161917914,2596959.728,0.43082216265590956,1761264.4031999998,0.7640851156784004,730015.3759999999,4109694.5152,3441804.4562591626,3441804.4562591626,779700
59003044,2050,21.65644957,-158.0590448,2470.710419,230.396315,27.06866895,16.46573999,3.841772648,0,0,343.4029959,316.8993277,314.5302294,309.3690567,607.205847844,0,96.2606498228,372.899697979,607.205847959,0,0,0,0,634300,3099900,3734200,RESIDENTIAL A,1,1,0,3099900,0.15853050520608747,2608469.7531,0.614124022854937,1196177.0124,1.0000000001893923,0,3242769.7531,1503655.2368095294,1503655.2368095294,779700
59003045,2050,21.65576588,-158.0596577,1927.346527,185.230421,22.89982549,11.80673799,0,0,0,368.6453623,235.3139743,232.5685161,226.5053479,500.889064104,124.181821654,319.108105672,500.889064047,500.889064082,0,0,0,0,878200,2644400,3522600,RESIDENTIAL,1,1,0.24792280477542236,1988792.4188,0.6370833953878126,959697.7148000001,0.9999999998862023,0,0.9999999999560781,0,1837897.7148000002,852223.4799240354,852223.4799240354,779700
59003048,2075,21.65612257,-158.059119,1970.451355,183.630725,45.06809861,34.27039233,21.45600122,3.386381559,0,379.0126794,298.0330367,295.4314048,289.7108954,498.237190798,0,0,94.6155135121,498.237190755,0,0,0,0,319200,1113800,1433000,RESIDENTIAL A,1,1,0,1113800,0,1113800,0.18990054387662103,902288.2662000001,0.9999999999136957,0,1221488.2662,270514.68097119516,270514.68097119516,270514.68097119516
59003063,2030,21.65617895,-158.0594192,2063.496826,204.7338264,13.68134041,2.805858487,0,0,0,388.2015321,270.0095073,267.5468744,262.1694474,522.54950238,20.5417849609,215.254561924,449.503520385,522.549502437,0,0,0,0,467800,2705100,3172900,RESIDENTIAL,1,1,0.03931069662747843,2598759.8139,0.4119314264841956,1590785.4519,0.8602123212015219,378140.5188000001,1.0000000001090805,0,3066559.8139,2568195.5663200067,2568195.5663200067,779700
59003064,2075,21.65629968,-158.0591173,202.4295349,60.1248974,38.13221752,27.46519341,14.96330549,0,0,365.8820567,310.6510107,308.167769,302.7325578,482.907117242,2.52991520971,199.334122691,420.263023075,482.907117051,0,0,0,0,537100,2534000,3071100,RESIDENTIAL A,1,2,0.005238927154685482,2520724.374,0.41277942605080176,1488018.014,0.8702771362642661,328718.0820000001,0.9999999996044787,0,865818.0820000002,191746.82943124793,191746.82943124793,191746.82943124793
59003068,2050,21.65672233,-158.0589286,1396.164856,154.6050322,28.1348309,17.30203421,4.657786888,0,0,313.0581396,308.6405836,305.404366,300.1183776,544.962039336,0,24.1060162002,295.172431138,544.962039372,0,0,0,0,0,2755100,2755100,RESIDENTIAL A,1,1,0,2755100,0.044234303419686954,2633230.9066,0.541638517606929,1262830.3911000001,1.0000000000660598,0,2633230.9066,1221015.2875185318,1221015.2875185318,779700
59003070,2030,21.65594721,-158.0595737,2885.857391,253.9497684,15.32601785,4.316706541,0,0,0,385.9770476,245.3015574,242.6957743,236.9750352,533.97778266,73.9267756305,272.666649068,533.977782655,533.977782645,0,0,0,0,672600,2751000,3423600,RESIDENTIAL,1,1,0.13844541483024855,2370137.8049999997,0.5106329475164985,1346248.617,0.9999999999906364,0,0.999999999971909,0,3042737.8049999997,2548245.0089036785,2548245.0089036785,779700
59003071,2050,21.6560562,-158.0594711,1356.169861,152.93152,21.82018863,10.88221838,0,0,0,402.3845026,262.7836211,260.224591,254.6143403,615.124925964,49.0114660598,261.847225994,520.962727146,613.879571534,0,0,0,0,898900,2712800,3611700,RESIDENTIAL,1,1,0.07967725577530634,2496652.2344,0.42568137778459086,1558012.5832,0.8469218286506068,415269.99840000016,0.9979754446984109,5493.420000000148,2456912.5832,1139257.410607155,1139257.410607155,779700
59003072,2050,21.65548566,-158.0598592,4043.822601,267.5485718,19.65170308,8.783023537,0,0,0,328.7646962,207.528354,204.5861176,198.0322857,1275.48324373,277.206687913,688.047144216,1136.92227747,1226.33551274,0,0,0,0,892900,3077100,3970000,RESIDENTIAL,2,1,0.2173346371076909,2408338.4715,0.5394403631708148,1417189.176,0.8913659062624807,334277.6814,0.9614673644427714,118569.89430000012,2310089.176,1071176.1708239582,1071176.1708239582,779700
59003075,2050,21.65930944,-158.0570842,3818.713104,316.8697442,14.93989284,7.277379567,0,0,0,51.03008081,50.31551376,48.90086871,47.30289866,1287.36507721,13.9579394365,245.272316521,637.058651834,1093.50312383,0,0,0,0,1143300,3872900,5016200,RESIDENTIAL,1,2,0.0108422542164573,3830910.0182,0.19052273582918564,3135023.4733,0.4948546943767067,1956376.0705,0.8494118282281349,583212.2652000003,4278323.473300001,1983836.0368455974,1983836.0368455974,779700
59003081,2075,21.65566384,-158.0594611,2481.117035,218.7846474,43.45580163,32.37408871,19.06631972,0.462594987,0,376.6114253,250.7875616,247.9662829,241.7117571,484.06065955,0,0,89.4723177163,388.040241739,0,0,0,0,714500,1109400,1823900,RESIDENTIAL,1,1,0,1109400,0,1109400,0.1848369950152046,904341.8322,0.8016355679466619,220065.02159999998,1618841.8322,358513.86697537487,358513.86697537487,358513.86697537487
59019001,2100,21.6700558,-158.0460279,190.8457947,58.29860468,34.05503689,29.13036533,24.14639,15.87488228,5.49513553,66.07957132,65.40673511,64.43922239,63.09911866,1115.65921486,0,0,192.161729142,508.399659516,0,0,0,0,1329600,2289700,3619300,RESIDENTIAL,1,1,0,2289700,0,2289700,0.1722405252271534,1895319.7823,0.4556944026853193,1246297.4482,2575897.4482,272457.954175053,272457.954175053,272457.954175053
59019012,2075,0,0,2644.087555,224.8592323,19.52264884,15.42907995,11.16768481,3.731361654,0,60.46906401,59.74533325,41.27303715,40.335234,574.668032871,0,0,0,100.59751182,0,0,0,0,2180900,2411400,4592300,RESIDENTIAL,1,3,0,2411400,0,2411400,0,2411400,0.1750532586916695,1989277.1957999999,4592300,1017025.3810859077,1017025.3810859077,779700
59019013,2075,21.6697011,-158.046494,1525.14679,162.8363791,19.51822403,15.3130504,10.97260917,3.631530924,0,81.44541482,80.50712598,38.18700541,35.77595947,525.241472367,0,0,0,121.194604181,0,0,0,0,605000,2137100,2742100,RESIDENTIAL A,1,1,0,2137100,0,2137100,0,2137100,0.23074073651274465,1643983.4089000002,2742100,607274.1975645466,607274.1975645466,607274.1975645466
59019014,2075,21.66958747,-158.0465756,2658.278931,231.3236445,14.38288473,10.64244252,6.91597887,0.079910662,0,72.66948869,72.65710531,33.22195833,29.66365737,499.332937484,0,0,0,102.39307889,0,0,0,0,602300,2148700,2751000,RESIDENTIAL A,1,1,0,2148700,0,2148700,0,2148700,0.20505973310298792,1708087.578,2751000,609245.2199044775,609245.2199044775,609245.2199044775
59019036,2075,21.66859383,-158.0470461,2733.589905,235.7596281,14.70548876,12.06228424,10.14296963,5.629764075,0,52.03289543,51.21573977,49.53178635,47.48903156,762.52302,0,2.80825673844,70.1350415738,196.9432742,0,0,0,0,1255300,2679700,3935000,RESIDENTIAL,1,1,0,2679700,0.0036828484711714017,2669830.6649,0.0919776055728783,2433226.5534,0.25827846377673946,1987592.4434,3688526.5534,816872.8357505226,816872.8357505226,779700
59019038,2050,21.66839333,-158.047267,1547.104156,172.3177319,10.53094237,6.544763404,2.899620495,0,0,47.68821483,46.99059149,45.66544185,43.91292814,903.184757987,0,35.2403843622,134.473396525,280.364710205,0,0,0,0,440700,2783400,3224100,RESIDENTIAL A,1,2,0,2783400,0.03901791305772592,2674797.2988,0.14888802688024938,2368985.1408,0.3104178937096671,1919382.5387999997,3115497.2988,1444639.6708024614,1444639.6708024614,779700
59019041,2075,0,0,891.0905151,121.8396556,18.64806506,13.69311924,8.479975906,0,0,52.80511516,52.33105352,50.99431293,49.65486824,1962.8300681,59.5427879701,291.559946443,688.71086856,1198.90806598,0,0,0,0,1206700,4558700,5765400,RESIDENTIAL A,1,3,0.030335172126100974,4420411.8355,0.14854059512407364,3881546.1432999996,0.3508764613671652,2959161.5788000003,0.6108058387043821,1774218.6878000002,4165861.5788000003,922584.9704353398,922584.9704353398,779700
59019042,2050,21.66781169,-158.0476542,2035.593811,190.6505506,14.53724196,8.336913417,1.65236178,0,0,49.75025329,49.0735836,47.57488967,45.53292917,785.573909095,16.4631775306,146.274317013,353.701303645,603.98759836,0,0,0,0,1162400,3199700,4362100,RESIDENTIAL,1,1,0.020956879219125257,3132643.8871,0.1862005793719798,2603912.6602999996,0.45024573697015013,1759047.8738000002,0.7688488522433341,739613.8547,3766312.6602999996,1746419.322465995,1746419.322465995,779700
59019045,2075,21.6675199,-158.0477938,1019.895905,134.0241986,22.23079814,15.70610031,8.52961567,0,0,55.66435123,54.84002843,53.20954443,51.16803065,1099.84918917,69.7763387084,280.602512914,604.862472637,991.580023568,0,0,0,0,1643800,3221900,4865700,RESIDENTIAL A,1,2,0.06344173309893208,3017496.2202,0.25512817182304454,2399903.0968,0.5499503737357472,1450016.0949999997,0.9015599896166626,317163.8359999999,3093816.0949999997,685166.3639194063,685166.3639194063,685166.3639194063
59019048,2050,21.66729301,-158.0480434,2136.495728,199.9952547,19.16300903,12.32426136,4.739962327,0,0,50.153043,49.37669976,47.8489581,45.93688703,421.26403459,0,83.1169755109,264.507947132,421.264034613,0,0,0,0,1036800,2414600,3451400,RESIDENTIAL A,1,1,0,2414600,0.19730375414505666,1938189.7615999999,0.6278911215134598,898494.3914000001,1.0000000000545977,0,2974989.7616,1379487.0666374518,1379487.0666374518,779700
59019050,2050,21.66719859,-158.0481769,1768.157623,193.2017777,14.36014942,7.179235793,0,0,0,46.15885007,45.45375766,43.43534324,41.27298575,401.579078918,14.6519351727,135.150036575,318.333770282,401.579078884,0,0,0,0,436600,2069600,2506200,RESIDENTIAL,1,2,0.036485803025838995,1994088.5744,0.33654650769941336,1373082.3288000003,0.7927050660599821,429017.732,0.9999999999153343,0,1809682.3288000003,839140.1542031933,839140.1542031933,779700
59019051,2030,21.66698795,-158.0483969,2835.016296,298.0102163,11.6393247,3.585196738,0,0,0,44.99833937,44.17833393,42.71693227,40.67991458,880.685264048,158.039261318,433.223114095,834.002267223,880.685264038,0,0,0,0,268100,2729500,2997600,RESIDENTIAL,1,2,0.17945033006636793,2239691.225,0.49191593385328636,1386815.278,0.9469924174608925,144685.33600000016,0.9999999999886452,0,2507791.225,2100235.669986916,2100235.669986916,779700
59019054,2100,21.66919851,-158.0467748,1165.344086,136.8492806,14.5616537,13.2036183,12.74089771,10.16795496,5.562621026,52.93070601,51.49108478,46.6094289,30.62273071,462.784118544,0,0,0,0,0,0,0,0,604300,2232500,2836800,RESIDENTIAL,1,2,0,2232500,0,2232500,0,2232500,0,2232500,2836800,300054.1519787163,300054.1519787163,300054.1519787163
59020001,2030,21.6667884,-158.0487499,171.8547974,54.16233275,12.04074114,3.482162074,0,0,0,45.0712177,44.21560584,42.80256877,40.84803658,948.762068059,235.652885572,535.717055225,948.762068006,948.762067986,0,0,0,0,1013700,2930000,3943700,RESIDENTIAL,1,2,0.24837932871210197,2202249.53,0.5646484753769537,1275581.3599999999,0.9999999999441378,0,0.9999999999230578,0,3215949.53,2693307.101664197,2693307.101664197,779700
59020004,2030,21.6666573,-158.048843,1302.24527,152.2192701,13.26859326,4.410447929,0,0,0,46.82086921,45.7226818,44.05931647,42.37699346,509.942600683,80.9914981485,245.12371142,479.71211509,509.942600755,0,0,0,0,1189800,2546500,3736300,RESIDENTIAL,1,2,0.15882473447015938,2142052.1375,0.48068882868716895,1322425.4615000002,0.9407178659862692,150961.61299999987,1.0000000001411924,0,3331852.1375,2790373.7107540322,2790373.7107540322,779700
